Fecha,variable,Medio_pago,Sucursal,Factura
2024-05-11,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037571
2024-05-11,Tablets,PayPal,Sucursal Sur,FAC037572
2024-05-11,Tablets,Efectivo,Sucursal Centro,FAC037573
2024-05-11,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037574
2024-05-11,Tablets,Efectivo,Sucursal Norte,FAC037575
2024-05-11,Tablets,Billetera digital,Sucursal Este,FAC037576
2024-05-11,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037577
2024-05-11,Tablets,PayPal,Sucursal Este,FAC037578
2024-05-11,Tablets,Efectivo,Sucursal Este,FAC037579
2024-05-11,Tablets,Efectivo,Sucursal Sur,FAC037580
2024-05-11,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037581
2024-05-11,Tablets,Billetera digital,Sucursal Este,FAC037582
2024-05-11,Tablets,Efectivo,Sucursal Sur,FAC037583
2024-05-11,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037584
2024-05-11,Tablets,Billetera digital,Sucursal Centro,FAC037585
2024-05-11,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037586
2024-05-11,Tablets,Billetera digital,Sucursal Centro,FAC037587
2024-05-11,Tablets,Billetera digital,Sucursal Sur,FAC037588
2024-05-11,Tablets,PayPal,Sucursal Sur,FAC037589
2024-05-11,Tablets,Efectivo,Sucursal Centro,FAC037590
2024-05-11,Tablets,Efectivo,Sucursal Este,FAC037591
2024-05-11,Tablets,Efectivo,Sucursal Norte,FAC037592
2024-05-11,Tablets,Efectivo,Sucursal Centro,FAC037593
2024-05-11,Tablets,Billetera digital,Sucursal Este,FAC037594
2024-05-11,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037595
2024-05-11,Tablets,PayPal,Sucursal Sur,FAC037596
2024-05-11,Tablets,Efectivo,Sucursal Este,FAC037597
2024-05-11,Tablets,Efectivo,Sucursal Sur,FAC037598
2024-05-11,Tablets,Efectivo,Sucursal Centro,FAC037599
2024-05-11,Tablets,Efectivo,Sucursal Centro,FAC037600
2024-05-11,Tablets,Billetera digital,Sucursal Centro,FAC037601
2024-05-11,Tablets,Efectivo,Sucursal Centro,FAC037602
2024-05-11,Tablets,Billetera digital,Sucursal Sur,FAC037603
2024-05-11,Tablets,Billetera digital,Sucursal Este,FAC037604
2024-05-12,Tablets,Efectivo,Sucursal Este,FAC037605
2024-05-12,Tablets,Efectivo,Sucursal Este,FAC037606
2024-05-12,Tablets,Efectivo,Sucursal Norte,FAC037607
2024-05-12,Tablets,Billetera digital,Sucursal Sur,FAC037608
2024-05-12,Tablets,Billetera digital,Sucursal Norte,FAC037609
2024-05-12,Tablets,Billetera digital,Sucursal Sur,FAC037610
2024-05-12,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037611
2024-05-12,Tablets,Efectivo,Sucursal Norte,FAC037612
2024-05-12,Tablets,Billetera digital,Sucursal Sur,FAC037613
2024-05-12,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037614
2024-05-12,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037615
2024-05-12,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037616
2024-05-12,Tablets,Billetera digital,Sucursal Este,FAC037617
2024-05-12,Tablets,Billetera digital,Sucursal Centro,FAC037618
2024-05-12,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037619
2024-05-12,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037620
2024-05-12,Tablets,Billetera digital,Sucursal Centro,FAC037621
2024-05-12,Tablets,PayPal,Sucursal Este,FAC037622
2024-05-12,Tablets,Billetera digital,Sucursal Norte,FAC037623
2024-05-12,Tablets,Efectivo,Sucursal Centro,FAC037624
2024-05-12,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037625
2024-05-12,Tablets,Billetera digital,Sucursal Este,FAC037626
2024-05-12,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037627
2024-05-12,Tablets,Efectivo,Sucursal Este,FAC037628
2024-05-12,Tablets,PayPal,Sucursal Este,FAC037629
2024-05-12,Tablets,Efectivo,Sucursal Sur,FAC037630
2024-05-12,Tablets,Efectivo,Sucursal Centro,FAC037631
2024-05-12,Tablets,Efectivo,Sucursal Norte,FAC037632
2024-05-12,Tablets,Efectivo,Sucursal Este,FAC037633
2024-05-12,Tablets,PayPal,Sucursal Norte,FAC037634
2024-05-12,Tablets,Efectivo,Sucursal Norte,FAC037635
2024-05-12,Tablets,Billetera digital,Sucursal Centro,FAC037636
2024-05-12,Tablets,PayPal,Sucursal Sur,FAC037637
2024-05-12,Tablets,PayPal,Sucursal Sur,FAC037638
2024-05-12,Tablets,Billetera digital,Sucursal Sur,FAC037639
2024-05-13,Tablets,Billetera digital,Sucursal Sur,FAC037640
2024-05-13,Tablets,Efectivo,Sucursal Este,FAC037641
2024-05-13,Tablets,Efectivo,Sucursal Este,FAC037642
2024-05-13,Tablets,Billetera digital,Sucursal Este,FAC037643
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037644
2024-05-13,Tablets,Efectivo,Sucursal Sur,FAC037645
2024-05-13,Tablets,Billetera digital,Sucursal Centro,FAC037646
2024-05-13,Tablets,Efectivo,Sucursal Este,FAC037647
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037648
2024-05-13,Tablets,PayPal,Sucursal Este,FAC037649
2024-05-13,Tablets,Efectivo,Sucursal Norte,FAC037650
2024-05-13,Tablets,Billetera digital,Sucursal Centro,FAC037651
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037652
2024-05-13,Tablets,Efectivo,Sucursal Este,FAC037653
2024-05-13,Tablets,Billetera digital,Sucursal Centro,FAC037654
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037655
2024-05-13,Tablets,Efectivo,Sucursal Norte,FAC037656
2024-05-13,Tablets,Efectivo,Sucursal Sur,FAC037657
2024-05-13,Tablets,PayPal,Sucursal Centro,FAC037658
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037659
2024-05-13,Tablets,PayPal,Sucursal Sur,FAC037660
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037661
2024-05-13,Tablets,Efectivo,Sucursal Centro,FAC037662
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037663
2024-05-13,Tablets,Efectivo,Sucursal Este,FAC037664
2024-05-13,Tablets,Efectivo,Sucursal Sur,FAC037665
2024-05-13,Tablets,Efectivo,Sucursal Centro,FAC037666
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037667
2024-05-13,Tablets,Efectivo,Sucursal Norte,FAC037668
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037669
2024-05-13,Tablets,PayPal,Sucursal Este,FAC037670
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037671
2024-05-13,Tablets,Billetera digital,Sucursal Este,FAC037672
2024-05-13,Tablets,Efectivo,Sucursal Sur,FAC037673
2024-05-13,Tablets,PayPal,Sucursal Sur,FAC037674
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037675
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037676
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037677
2024-05-13,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037678
2024-05-13,Tablets,Efectivo,Sucursal Norte,FAC037679
2024-05-13,Tablets,Efectivo,Sucursal Centro,FAC037680
2024-05-14,Tablets,PayPal,Sucursal Este,FAC037681
2024-05-14,Tablets,Efectivo,Sucursal Norte,FAC037682
2024-05-14,Tablets,PayPal,Sucursal Este,FAC037683
2024-05-14,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037684
2024-05-14,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037685
2024-05-14,Tablets,Efectivo,Sucursal Sur,FAC037686
2024-05-14,Tablets,Billetera digital,Sucursal Este,FAC037687
2024-05-14,Tablets,PayPal,Sucursal Este,FAC037688
2024-05-14,Tablets,Efectivo,Sucursal Sur,FAC037689
2024-05-14,Tablets,Billetera digital,Sucursal Sur,FAC037690
2024-05-14,Tablets,PayPal,Sucursal Este,FAC037691
2024-05-14,Tablets,Efectivo,Sucursal Este,FAC037692
2024-05-14,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037693
2024-05-14,Tablets,Efectivo,Sucursal Norte,FAC037694
2024-05-14,Tablets,Efectivo,Sucursal Sur,FAC037695
2024-05-14,Tablets,PayPal,Sucursal Sur,FAC037696
2024-05-14,Tablets,Billetera digital,Sucursal Este,FAC037697
2024-05-14,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037698
2024-05-14,Tablets,Efectivo,Sucursal Este,FAC037699
2024-05-14,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037700
2024-05-14,Tablets,Efectivo,Sucursal Centro,FAC037701
2024-05-14,Tablets,Efectivo,Sucursal Norte,FAC037702
2024-05-14,Tablets,Billetera digital,Sucursal Centro,FAC037703
2024-05-14,Tablets,PayPal,Sucursal Centro,FAC037704
2024-05-14,Tablets,Efectivo,Sucursal Norte,FAC037705
2024-05-14,Tablets,Efectivo,Sucursal Centro,FAC037706
2024-05-14,Tablets,PayPal,Sucursal Este,FAC037707
2024-05-14,Tablets,Efectivo,Sucursal Centro,FAC037708
2024-05-14,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037709
2024-05-14,Tablets,Billetera digital,Sucursal Centro,FAC037710
2024-05-14,Tablets,Efectivo,Sucursal Sur,FAC037711
2024-05-14,Tablets,PayPal,Sucursal Este,FAC037712
2024-05-14,Tablets,Efectivo,Sucursal Sur,FAC037713
2024-05-14,Tablets,PayPal,Sucursal Sur,FAC037714
2024-05-14,Tablets,Billetera digital,Sucursal Centro,FAC037715
2024-05-14,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037716
2024-05-14,Tablets,Efectivo,Sucursal Este,FAC037717
2024-05-14,Tablets,Efectivo,Sucursal Norte,FAC037718
2024-05-14,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037719
2024-05-14,Tablets,Efectivo,Sucursal Este,FAC037720
2024-05-14,Tablets,Billetera digital,Sucursal Centro,FAC037721
2024-05-14,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037722
2024-05-14,Tablets,Efectivo,Sucursal Este,FAC037723
2024-05-15,Tablets,Efectivo,Sucursal Norte,FAC037724
2024-05-15,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037725
2024-05-15,Tablets,Efectivo,Sucursal Centro,FAC037726
2024-05-15,Tablets,PayPal,Sucursal Centro,FAC037727
2024-05-15,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037728
2024-05-15,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037729
2024-05-15,Tablets,PayPal,Sucursal Este,FAC037730
2024-05-15,Tablets,Efectivo,Sucursal Norte,FAC037731
2024-05-15,Tablets,Efectivo,Sucursal Sur,FAC037732
2024-05-15,Tablets,Billetera digital,Sucursal Este,FAC037733
2024-05-15,Tablets,Billetera digital,Sucursal Sur,FAC037734
2024-05-15,Tablets,Efectivo,Sucursal Este,FAC037735
2024-05-15,Tablets,Efectivo,Sucursal Norte,FAC037736
2024-05-15,Tablets,Billetera digital,Sucursal Centro,FAC037737
2024-05-15,Tablets,Efectivo,Sucursal Este,FAC037738
2024-05-15,Tablets,Efectivo,Sucursal Centro,FAC037739
2024-05-15,Tablets,Billetera digital,Sucursal Norte,FAC037740
2024-05-15,Tablets,Efectivo,Sucursal Este,FAC037741
2024-05-15,Tablets,Efectivo,Sucursal Centro,FAC037742
2024-05-15,Tablets,Efectivo,Sucursal Centro,FAC037743
2024-05-15,Tablets,Billetera digital,Sucursal Norte,FAC037744
2024-05-15,Tablets,Billetera digital,Sucursal Norte,FAC037745
2024-05-15,Tablets,Efectivo,Sucursal Este,FAC037746
2024-05-15,Tablets,Efectivo,Sucursal Centro,FAC037747
2024-05-15,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037748
2024-05-15,Tablets,Billetera digital,Sucursal Sur,FAC037749
2024-05-15,Tablets,Efectivo,Sucursal Norte,FAC037750
2024-05-15,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037751
2024-05-15,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037752
2024-05-15,Tablets,Efectivo,Sucursal Sur,FAC037753
2024-05-15,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037754
2024-05-15,Tablets,Efectivo,Sucursal Norte,FAC037755
2024-05-15,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037756
2024-05-15,Tablets,Billetera digital,Sucursal Este,FAC037757
2024-05-15,Tablets,Efectivo,Sucursal Sur,FAC037758
2024-05-15,Tablets,Efectivo,Sucursal Este,FAC037759
2024-05-15,Tablets,Efectivo,Sucursal Este,FAC037760
2024-05-15,Tablets,Efectivo,Sucursal Norte,FAC037761
2024-05-15,Tablets,Efectivo,Sucursal Este,FAC037762
2024-05-15,Tablets,Efectivo,Sucursal Norte,FAC037763
2024-05-15,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037764
2024-05-15,Tablets,Efectivo,Sucursal Norte,FAC037765
2024-05-15,Tablets,PayPal,Sucursal Este,FAC037766
2024-05-15,Tablets,Efectivo,Sucursal Este,FAC037767
2024-05-16,Tablets,Efectivo,Sucursal Este,FAC037768
2024-05-16,Tablets,Efectivo,Sucursal Norte,FAC037769
2024-05-16,Tablets,Efectivo,Sucursal Sur,FAC037770
2024-05-16,Tablets,Efectivo,Sucursal Sur,FAC037771
2024-05-16,Tablets,Efectivo,Sucursal Centro,FAC037772
2024-05-16,Tablets,Efectivo,Sucursal Sur,FAC037773
2024-05-16,Tablets,Efectivo,Sucursal Este,FAC037774
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037775
2024-05-16,Tablets,Efectivo,Sucursal Centro,FAC037776
2024-05-16,Tablets,Efectivo,Sucursal Centro,FAC037777
2024-05-16,Tablets,Efectivo,Sucursal Centro,FAC037778
2024-05-16,Tablets,Efectivo,Sucursal Centro,FAC037779
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037780
2024-05-16,Tablets,Billetera digital,Sucursal Este,FAC037781
2024-05-16,Tablets,Efectivo,Sucursal Este,FAC037782
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037783
2024-05-16,Tablets,Efectivo,Sucursal Sur,FAC037784
2024-05-16,Tablets,Efectivo,Sucursal Este,FAC037785
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037786
2024-05-16,Tablets,Efectivo,Sucursal Norte,FAC037787
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037788
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037789
2024-05-16,Tablets,Efectivo,Sucursal Este,FAC037790
2024-05-16,Tablets,Efectivo,Sucursal Centro,FAC037791
2024-05-16,Tablets,Efectivo,Sucursal Centro,FAC037792
2024-05-16,Tablets,Billetera digital,Sucursal Norte,FAC037793
2024-05-16,Tablets,Efectivo,Sucursal Este,FAC037794
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037795
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037796
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037797
2024-05-16,Tablets,Efectivo,Sucursal Sur,FAC037798
2024-05-16,Tablets,Efectivo,Sucursal Sur,FAC037799
2024-05-16,Tablets,Billetera digital,Sucursal Norte,FAC037800
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037801
2024-05-16,Tablets,Billetera digital,Sucursal Norte,FAC037802
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037803
2024-05-16,Tablets,Billetera digital,Sucursal Sur,FAC037804
2024-05-16,Tablets,Efectivo,Sucursal Sur,FAC037805
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037806
2024-05-16,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037807
2024-05-16,Tablets,Efectivo,Sucursal Norte,FAC037808
2024-05-16,Tablets,PayPal,Sucursal Centro,FAC037809
2024-05-16,Tablets,Billetera digital,Sucursal Norte,FAC037810
2024-05-16,Tablets,Efectivo,Sucursal Norte,FAC037811
2024-05-16,Tablets,Efectivo,Sucursal Sur,FAC037812
2024-05-16,Tablets,Efectivo,Sucursal Centro,FAC037813
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037814
2024-05-17,Tablets,PayPal,Sucursal Sur,FAC037815
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037816
2024-05-17,Tablets,Efectivo,Sucursal Norte,FAC037817
2024-05-17,Tablets,Billetera digital,Sucursal Sur,FAC037818
2024-05-17,Tablets,Efectivo,Sucursal Norte,FAC037819
2024-05-17,Tablets,Billetera digital,Sucursal Norte,FAC037820
2024-05-17,Tablets,Efectivo,Sucursal Sur,FAC037821
2024-05-17,Tablets,Efectivo,Sucursal Este,FAC037822
2024-05-17,Tablets,Billetera digital,Sucursal Norte,FAC037823
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037824
2024-05-17,Tablets,Efectivo,Sucursal Norte,FAC037825
2024-05-17,Tablets,Efectivo,Sucursal Sur,FAC037826
2024-05-17,Tablets,PayPal,Sucursal Sur,FAC037827
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037828
2024-05-17,Tablets,PayPal,Sucursal Centro,FAC037829
2024-05-17,Tablets,Efectivo,Sucursal Norte,FAC037830
2024-05-17,Tablets,PayPal,Sucursal Este,FAC037831
2024-05-17,Tablets,PayPal,Sucursal Norte,FAC037832
2024-05-17,Tablets,Efectivo,Sucursal Norte,FAC037833
2024-05-17,Tablets,Efectivo,Sucursal Sur,FAC037834
2024-05-17,Tablets,Billetera digital,Sucursal Norte,FAC037835
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037836
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037837
2024-05-17,Tablets,PayPal,Sucursal Norte,FAC037838
2024-05-17,Tablets,Billetera digital,Sucursal Centro,FAC037839
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037840
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037841
2024-05-17,Tablets,Efectivo,Sucursal Centro,FAC037842
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037843
2024-05-17,Tablets,Efectivo,Sucursal Norte,FAC037844
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037845
2024-05-17,Tablets,Billetera digital,Sucursal Este,FAC037846
2024-05-17,Tablets,Efectivo,Sucursal Centro,FAC037847
2024-05-17,Tablets,Efectivo,Sucursal Sur,FAC037848
2024-05-17,Tablets,Efectivo,Sucursal Este,FAC037849
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037850
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037851
2024-05-17,Tablets,Efectivo,Sucursal Este,FAC037852
2024-05-17,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037853
2024-05-17,Tablets,PayPal,Sucursal Norte,FAC037854
2024-05-17,Tablets,Billetera digital,Sucursal Este,FAC037855
2024-05-17,Tablets,Efectivo,Sucursal Este,FAC037856
2024-05-17,Tablets,Billetera digital,Sucursal Sur,FAC037857
2024-05-18,Tablets,Efectivo,Sucursal Norte,FAC037858
2024-05-18,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037859
2024-05-18,Tablets,PayPal,Sucursal Este,FAC037860
2024-05-18,Tablets,Efectivo,Sucursal Este,FAC037861
2024-05-18,Tablets,Billetera digital,Sucursal Sur,FAC037862
2024-05-18,Tablets,Efectivo,Sucursal Sur,FAC037863
2024-05-18,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037864
2024-05-18,Tablets,Efectivo,Sucursal Sur,FAC037865
2024-05-18,Tablets,Efectivo,Sucursal Norte,FAC037866
2024-05-18,Tablets,Billetera digital,Sucursal Norte,FAC037867
2024-05-18,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037868
2024-05-18,Tablets,PayPal,Sucursal Sur,FAC037869
2024-05-18,Tablets,Billetera digital,Sucursal Sur,FAC037870
2024-05-18,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037871
2024-05-18,Tablets,Efectivo,Sucursal Sur,FAC037872
2024-05-18,Tablets,Billetera digital,Sucursal Centro,FAC037873
2024-05-18,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037874
2024-05-18,Tablets,Efectivo,Sucursal Norte,FAC037875
2024-05-18,Tablets,Efectivo,Sucursal Este,FAC037876
2024-05-18,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037877
2024-05-18,Tablets,Billetera digital,Sucursal Este,FAC037878
2024-05-18,Tablets,Efectivo,Sucursal Sur,FAC037879
2024-05-18,Tablets,Billetera digital,Sucursal Este,FAC037880
2024-05-18,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037881
2024-05-18,Tablets,Billetera digital,Sucursal Norte,FAC037882
2024-05-18,Tablets,Efectivo,Sucursal Centro,FAC037883
2024-05-18,Tablets,PayPal,Sucursal Este,FAC037884
2024-05-18,Tablets,Efectivo,Sucursal Sur,FAC037885
2024-05-18,Tablets,Efectivo,Sucursal Norte,FAC037886
2024-05-18,Tablets,Efectivo,Sucursal Norte,FAC037887
2024-05-18,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037888
2024-05-18,Tablets,Billetera digital,Sucursal Sur,FAC037889
2024-05-18,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037890
2024-05-18,Tablets,PayPal,Sucursal Este,FAC037891
2024-05-18,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037892
2024-05-18,Tablets,Billetera digital,Sucursal Centro,FAC037893
2024-05-18,Tablets,Efectivo,Sucursal Sur,FAC037894
2024-05-19,Tablets,Efectivo,Sucursal Norte,FAC037895
2024-05-19,Tablets,Billetera digital,Sucursal Centro,FAC037896
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037897
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037898
2024-05-19,Tablets,Efectivo,Sucursal Este,FAC037899
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037900
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037901
2024-05-19,Tablets,Billetera digital,Sucursal Sur,FAC037902
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037903
2024-05-19,Tablets,Billetera digital,Sucursal Norte,FAC037904
2024-05-19,Tablets,Billetera digital,Sucursal Sur,FAC037905
2024-05-19,Tablets,Billetera digital,Sucursal Este,FAC037906
2024-05-19,Tablets,Billetera digital,Sucursal Centro,FAC037907
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037908
2024-05-19,Tablets,Billetera digital,Sucursal Este,FAC037909
2024-05-19,Tablets,Billetera digital,Sucursal Este,FAC037910
2024-05-19,Tablets,Efectivo,Sucursal Este,FAC037911
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Centro,FAC037912
2024-05-19,Tablets,Efectivo,Sucursal Centro,FAC037913
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037914
2024-05-19,Tablets,Efectivo,Sucursal Este,FAC037915
2024-05-19,Tablets,Efectivo,Sucursal Este,FAC037916
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037917
2024-05-19,Tablets,PayPal,Sucursal Sur,FAC037918
2024-05-19,Tablets,Billetera digital,Sucursal Este,FAC037919
2024-05-19,Tablets,Efectivo,Sucursal Sur,FAC037920
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037921
2024-05-19,Tablets,Efectivo,Sucursal Norte,FAC037922
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037923
2024-05-19,Tablets,Efectivo,Sucursal Norte,FAC037924
2024-05-19,Tablets,Tarjeta de Crédito,Sucursal Este,FAC037925
2024-05-19,Tablets,Efectivo,Sucursal Este,FAC037926
2024-05-19,Tablets,Billetera digital,Sucursal Centro,FAC037927
2024-05-19,Tablets,Efectivo,Sucursal Norte,FAC037928
2024-05-19,Tablets,PayPal,Sucursal Centro,FAC037929
2024-05-19,Tablets,PayPal,Sucursal Centro,FAC037930
2024-05-19,Tablets,Efectivo,Sucursal Centro,FAC037931
2024-05-19,Tablets,PayPal,Sucursal Este,FAC037932
2024-05-19,Tablets,Billetera digital,Sucursal Centro,FAC037933
2024-05-20,Tablets,Efectivo,Sucursal Sur,FAC037934
2024-05-20,Tablets,Efectivo,Sucursal Sur,FAC037935
2024-05-20,Tablets,Efectivo,Sucursal Norte,FAC037936
2024-05-20,Tablets,Billetera digital,Sucursal Centro,FAC037937
2024-05-20,Tablets,PayPal,Sucursal Norte,FAC037938
2024-05-20,Tablets,Billetera digital,Sucursal Este,FAC037939
2024-05-20,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037940
2024-05-20,Tablets,Efectivo,Sucursal Sur,FAC037941
2024-05-20,Tablets,Billetera digital,Sucursal Este,FAC037942
2024-05-20,Tablets,Tarjeta de Crédito,Sucursal Norte,FAC037943
2024-05-20,Tablets,Efectivo,Sucursal Sur,FAC037944
2024-05-20,Tablets,Efectivo,Sucursal Norte,FAC037945
2024-05-20,Tablets,Billetera digital,Sucursal Sur,FAC037946
2024-05-20,Tablets,Tarjeta de Crédito,Sucursal Sur,FAC037947
2024-05-20,Tablets,Efectivo,Sucursal Este,FAC037948
2024-05-20,Tablets,Efectivo,Sucursal Centro,FAC037949
2024-05-20,Tablets,Billetera digital,Sucursal Centro,FAC037950
2024-05-20,Tablets,Billetera digital,Sucursal Sur,FAC037951
2024-05-20,Tablets,PayPal,Sucursal Sur,FAC037952
2024-05-20,Tablets,PayPal,Sucursal Norte,FAC037953
2024-05-20,Tablets,Efectivo,Sucursal Norte,FAC037954
